date,state,total_admissions_all_covid_confirmed,mmwr_date,level,percent_pos,count_pos,posted,percent_visits_covid,avg_detect_prop_weighted_2_raw wastewater,avg_detect_prop_weighted_3_raw wastewater,avg_detect_prop_weighted_454_raw wastewater,avg_detect_prop_weighted_455_raw wastewater,avg_detect_prop_weighted_456_raw wastewater,avg_detect_prop_weighted_457_raw wastewater,avg_detect_prop_weighted_458_raw wastewater,avg_detect_prop_weighted_459_raw wastewater,avg_detect_prop_weighted_497_raw wastewater,avg_detect_prop_weighted_721_raw wastewater,avg_detect_prop_weighted_728_raw wastewater,avg_detect_prop_weighted_85_raw wastewater,avg_detect_prop_weighted_post grit removal,avg_detect_prop_weighted_primary effluent,avg_detect_prop_weighted_primary sludge,avg_detect_prop_weighted_raw wastewater,avg_detect_prop_weighted_secondary effluent,avg_detect_prop_unweighted_2_raw wastewater,avg_detect_prop_unweighted_3_raw wastewater,avg_detect_prop_unweighted_454_raw wastewater,avg_detect_prop_unweighted_455_raw wastewater,avg_detect_prop_unweighted_456_raw wastewater,avg_detect_prop_unweighted_457_raw wastewater,avg_detect_prop_unweighted_458_raw wastewater,avg_detect_prop_unweighted_459_raw wastewater,avg_detect_prop_unweighted_497_raw wastewater,avg_detect_prop_unweighted_721_raw wastewater,avg_detect_prop_unweighted_728_raw wastewater,avg_detect_prop_unweighted_85_raw wastewater,avg_detect_prop_unweighted_post grit removal,avg_detect_prop_unweighted_primary effluent,avg_detect_prop_unweighted_primary sludge,avg_detect_prop_unweighted_raw wastewater,avg_detect_prop_unweighted_secondary effluent
2023-04-08,UT,112,2023-14,Region 8,6.63,27892.41,2026-05-06T19:11:09Z,1.12,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2023-04-15,UT,113,2023-15,Region 8,5.56,24792.039999999997,2026-05-06T19:11:09Z,1.11,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2023-04-22,UT,108,2023-16,Region 8,4.68,17718.48,2026-05-06T19:11:09Z,0.94,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2023-04-29,UT,93,2023-17,Region 8,5.06,19900.98,2026-05-06T19:11:09Z,0.8,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2023-05-06,UT,69,2023-18,Region 8,5.05,16513.5,2026-05-06T19:11:09Z,0.81,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2023-05-13,UT,83,2023-19,Region 8,4.16,12105.6,2026-05-06T19:11:09Z,0.82,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2023-05-20,UT,81,2023-20,Region 8,4.82,11404.12,2026-05-06T19:11:09Z,0.74,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2023-05-27,UT,61,2023-21,Region 8,4.68,10796.76,2026-05-06T19:11:09Z,0.61,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2023-06-03,UT,66,2023-22,Region 8,3.55,8101.0999999999995,2026-05-06T19:11:09Z,0.74,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2023-06-10,UT,68,2023-23,Region 8,3.32,6500.5599999999995,2026-05-06T19:11:09Z,0.54,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2023-06-17,UT,57,2023-24,Region 8,3.47,6707.51,2026-05-06T19:11:09Z,0.47,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2023-06-24,UT,48,2023-25,Region 8,3.81,7490.46,2026-05-06T19:11:09Z,0.44,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2023-07-01,UT,42,2023-26,Region 8,4.77,8891.279999999999,2026-05-06T19:11:09Z,0.43,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2023-07-08,UT,39,2023-27,Region 8,6.36,9692.640000000001,2026-05-06T19:11:09Z,0.52,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2023-07-15,UT,50,2023-28,Region 8,7.12,11306.56,2026-05-06T19:11:09Z,0.59,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2023-07-22,UT,46,2023-29,Region 8,7.07,10795.890000000001,2026-05-06T19:11:09Z,0.65,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2023-07-29,UT,49,2023-30,Region 8,8.06,12992.720000000001,2026-05-06T19:11:09Z,0.72,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2023-08-05,UT,51,2023-31,Region 8,9.38,15008.000000000002,2026-05-06T19:11:09Z,0.85,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2023-08-12,UT,57,2023-32,Region 8,12.72,22298.16,2026-05-06T19:11:09Z,1.01,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2023-08-19,UT,71,2023-33,Region 8,13.11,27399.899999999998,2026-05-06T19:11:09Z,1.17,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2023-08-26,UT,96,2023-34,Region 8,14.91,33010.74,2026-05-06T19:11:09Z,1.31,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2023-09-02,UT,99,2023-35,Region 8,12.78,35694.54,2026-05-06T19:11:09Z,1.73,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2023-09-09,UT,125,2023-36,Region 8,13.18,42202.36,2026-05-06T19:11:09Z,2.04,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2023-09-16,UT,131,2023-37,Region 8,14.09,45186.63,2026-05-06T19:11:09Z,1.93,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2023-09-23,UT,135,2023-38,Region 8,11.96,42792.880000000005,2026-05-06T19:11:09Z,2.11,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2023-09-30,UT,150,2023-39,Region 8,13.59,46803.96,2026-05-06T19:11:09Z,1.92,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2023-10-07,UT,139,2023-40,Region 8,14.66,47996.840000000004,2026-05-06T19:11:09Z,1.94,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2023-10-14,UT,154,2023-41,Region 8,14.53,50288.329999999994,2026-05-06T19:11:09Z,1.79,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2023-10-21,UT,126,2023-42,Region 8,14.43,44805.15,2026-05-06T19:11:09Z,1.94,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2023-10-28,UT,120,2023-43,Region 8,13.03,37787,2026-05-06T19:11:09Z,1.93,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2023-11-04,UT,132,2023-44,Region 8,12.65,36292.85,2026-05-06T19:11:09Z,2.11,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2023-11-11,UT,146,2023-45,Region 8,14.2,46789,2026-05-06T19:11:09Z,2.09,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2023-11-18,UT,160,2023-46,Region 8,14,60718,2026-05-06T19:11:09Z,2.46,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2023-11-25,UT,191,2023-47,Region 8,12.63,54498.450000000004,2026-05-06T19:11:09Z,2.78,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2023-12-02,UT,218,2023-48,Region 8,12.63,62518.50000000001,2026-05-06T19:11:09Z,2.98,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2023-12-09,UT,203,2023-49,Region 8,11.07,49704.3,2026-05-06T19:11:09Z,2.88,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2023-12-16,UT,232,2023-50,Region 8,10.76,56274.799999999996,2026-05-06T19:11:09Z,2.95,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2023-12-23,UT,191,2023-51,Region 8,9.78,53701.979999999996,2026-05-06T19:11:09Z,3.14,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2023-12-30,UT,228,2023-52,Region 8,11.09,57789.99,2026-05-06T19:11:09Z,3.58,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2024-01-06,UT,244,2024-01,Region 8,9.77,51399.97,2026-05-06T19:11:09Z,3.15,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2024-01-13,UT,191,2024-02,Region 8,9.44,45208.159999999996,2026-05-06T19:11:09Z,2.5,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2024-01-20,UT,147,2024-03,Region 8,9.17,38816.61,2026-05-06T19:11:09Z,1.9,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2024-01-27,UT,139,2024-04,Region 8,8.24,35720.4,2026-05-06T19:11:09Z,1.67,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2024-02-03,UT,124,2024-05,Region 8,9.33,39913.74,2026-05-06T19:11:09Z,1.55,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2024-02-10,UT,111,2024-06,Region 8,7.18,30787.84,2026-05-06T19:11:09Z,1.24,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2024-02-17,UT,99,2024-07,Region 8,6.89,26485.16,2026-05-06T19:11:09Z,1.22,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2024-02-24,UT,84,2024-08,Region 8,6.79,25102.63,2026-05-06T19:11:09Z,1.3,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2024-03-02,UT,84,2024-09,Region 8,5.03,18495.31,2026-05-06T19:11:09Z,0.94,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2024-03-09,UT,113,2024-10,Region 8,4.71,16216.53,2026-05-06T19:11:09Z,0.91,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2024-03-16,UT,74,2024-11,Region 8,5,16410,2026-05-06T19:11:09Z,0.7,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2024-03-23,UT,63,2024-12,Region 8,3.65,10902.55,2026-05-06T19:11:09Z,0.77,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2024-03-30,UT,56,2024-13,Region 8,3.47,9608.43,2026-05-06T19:11:09Z,0.63,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2024-04-06,UT,57,2024-14,Region 8,4.33,11703.99,2026-05-06T19:11:09Z,0.54,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2024-04-13,UT,45,2024-15,Region 8,3,8187,2026-05-06T19:11:09Z,0.46,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2024-04-20,UT,57,2024-16,Region 8,3.11,7597.73,2026-05-06T19:11:09Z,0.46,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2024-04-27,UT,36,2024-17,Region 8,2.72,5989.4400000000005,2026-05-06T19:11:09Z,0.37,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9917903978086073,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.9642857142857143,0
2022-10-01,VA,519,2022-39,Region 3,6.56,59505.759999999995,2026-05-06T19:11:09Z,2.08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.9697759095115421,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.85,0
2022-10-08,VA,588,2022-40,Region 3,6.53,59305.46,2026-05-06T19:11:09Z,1.94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.9697759095115421,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.85,0
2022-10-15,VA,516,2022-41,Region 3,6.42,58556.82,2026-05-06T19:11:09Z,1.92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.9697759095115421,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.85,0
2023-12-23,VT,49,2023-51,Region 1,13.88,118507.44,2026-05-06T19:11:09Z,3.35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
2022-10-22,VA,461,2022-42,Region 3,5.81,53167.31,2026-05-06T19:11:09Z,1.78,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.9697759095115421,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.85,0
2022-10-29,VA,484,2022-43,Region 3,6.07,58915.420000000006,2026-05-06T19:11:09Z,1.95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.9697759095115421,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.85,0
2022-11-05,VA,558,2022-44,Region 3,6.33,65236.98,2026-05-06T19:11:09Z,1.77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.9697759095115421,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.85,0
2022-11-12,VA,536,2022-45,Region 3,5.7,59302.8,2026-05-06T19:11:09Z,1.56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.9697759095115421,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.85,0
2022-11-19,VA,481,2022-46,Region 3,5.58,56307.78,2026-05-06T19:11:09Z,1.68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.9697759095115421,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.85,0
2022-11-26,VA,433,2022-47,Region 3,5.69,53423.41,2026-05-06T19:11:09Z,2.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.9697759095115421,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.85,0
2022-12-03,VA,603,2022-48,Region 3,6.54,70703.94,2026-05-06T19:11:09Z,2.67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.9697759095115421,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.85,0
2022-12-10,VA,680,2022-49,Region 3,7.12,73150.88,2026-05-06T19:11:09Z,3.07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.9697759095115421,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.85,0
2022-12-17,VA,857,2022-50,Region 3,7.92,66583.44,2026-05-06T19:11:09Z,3.75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.9697759095115421,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.85,0
2022-12-24,VA,851,2022-51,Region 3,8.66,78736.72,2026-05-06T19:11:09Z,4.92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.9697759095115421,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.85,0
2022-12-31,VA,1233,2022-52,Region 3,10.04,86876.12,2026-05-06T19:11:09Z,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.9697759095115421,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.85,0
2023-01-07,VA,1220,2023-01,Region 3,11.23,98037.90000000001,2026-05-06T19:11:09Z,5.05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.9697759095115421,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.85,0
2023-01-14,VA,990,2023-02,Region 3,9.02,75885.26,2026-05-06T19:11:09Z,3.87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.9697759095115421,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.85,0
2023-01-21,VA,883,2023-03,Region 3,9.4,70518.8,2026-05-06T19:11:09Z,3.47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.9697759095115421,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.85,0
2023-01-28,VA,742,2023-04,Region 3,9.67,73501.67,2026-05-06T19:11:09Z,3.18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.9697759095115421,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.85,0
2023-02-04,VA,684,2023-05,Region 3,8.91,59296.05,2026-05-06T19:11:09Z,2.93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.9697759095115421,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.85,0
2023-02-11,VA,663,2023-06,Region 3,8.01,50703.299999999996,2026-05-06T19:11:09Z,2.51,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.9697759095115421,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.85,0
2023-02-18,VA,546,2023-07,Region 3,8.52,50080.56,2026-05-06T19:11:09Z,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.9697759095115421,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.85,0
2023-02-25,VA,458,2023-08,Region 3,8.04,44911.439999999995,2026-05-06T19:11:09Z,1.57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.9697759095115421,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.85,0
2023-03-04,VA,402,2023-09,Region 3,7.07,36509.48,2026-05-06T19:11:09Z,1.34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.9697759095115421,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.85,0
2023-03-11,VA,361,2023-10,Region 3,5.77,33315.979999999996,2026-05-06T19:11:09Z,1.07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.9697759095115421,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.85,0
2023-03-18,VA,296,2023-11,Region 3,5.62,27807.760000000002,2026-05-06T19:11:09Z,0.98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.9697759095115421,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.85,0
2023-03-25,VA,233,2023-12,Region 3,6.22,28786.16,2026-05-06T19:11:09Z,0.91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.9697759095115421,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.85,0
2023-04-01,VA,235,2023-13,Region 3,4.42,20601.62,2026-05-06T19:11:09Z,0.83,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9676190476190476,0.9697759095115421,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9514285714285714,0.85,0
2023-04-08,VA,212,2023-14,Region 3,4.07,17586.47,2026-05-06T19:11:09Z,0.74,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9376190476190476,0.9697759095115421,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9064285714285714,0.85,0
2023-04-15,VA,178,2023-15,Region 3,2.63,13589.21,2026-05-06T19:11:09Z,0.65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9647619047619047,0.9697759095115421,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9471428571428572,0.85,0
2023-04-22,VA,176,2023-16,Region 3,2.57,10881.38,2026-05-06T19:11:09Z,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.9697759095115421,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.85,0
2023-04-29,VA,109,2023-17,Region 3,2.3,9512.8,2026-05-06T19:11:09Z,0.48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.940952380952381,0.9697759095115421,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9557142857142857,0.85,0
2023-05-06,VA,118,2023-18,Region 3,2.16,8694,2026-05-06T19:11:09Z,0.57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8361904761904762,0.9697759095115421,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.855,0.85,0
2023-05-13,VA,125,2023-19,Region 3,1.99,8415.71,2026-05-06T19:11:09Z,0.54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5928571428571427,0.9697759095115421,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6221428571428571,0.85,0
2023-05-20,VA,112,2023-20,Region 3,2.25,8401.5,2026-05-06T19:11:09Z,0.49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5328571428571428,0.9697759095115421,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5664285714285714,0.85,0
2023-05-27,VA,85,2023-21,Region 3,1.89,6216.21,2026-05-06T19:11:09Z,0.49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6804761904761905,0.9697759095115421,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6878571428571427,0.85,0
2023-06-03,VA,116,2023-22,Region 3,1.97,5508.12,2026-05-06T19:11:09Z,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7485714285714287,0.9697759095115421,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7485714285714287,0.85,0
2023-06-10,VA,81,2023-23,Region 3,1.93,5295.92,2026-05-06T19:11:09Z,0.48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8223809523809524,0.9697759095115421,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8,0.85,0
2023-06-17,VA,118,2023-24,Region 3,2.26,5103.08,2026-05-06T19:11:09Z,0.52,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7942857142857143,0.9697759095115421,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7357142857142857,0.85,0
2023-06-24,VA,117,2023-25,Region 3,1.85,3997.8500000000004,2026-05-06T19:11:09Z,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6947619047619048,0.9697759095115421,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6228571428571429,0.85,0
2023-07-01,VA,122,2023-26,Region 3,2.94,5397.84,2026-05-06T19:11:09Z,0.49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7414285714285714,0.9697759095115421,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6785714285714286,0.85,0
2023-07-08,VA,120,2023-27,Region 3,3.23,6492.3,2026-05-06T19:11:09Z,0.58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6809523809523809,0.9697759095115421,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5978571428571428,0.85,0
2023-07-15,VA,117,2023-28,Region 3,3.08,7090.16,2026-05-06T19:11:09Z,0.62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5623809523809523,0.9697759095115421,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.43285714285714283,0.85,0
